"week_ending_date","nhs_board_cypher","nhs_board_name","location_code","location_name","attendance","number_over_4_hours","percentage_within_4_hours","number_over_8_hours","percentage_within_8_hours","number_over_12_hours","percentage_within_12_hours"
2021-08-08,"B","NHS Borders","B","NHS Borders",606,164,72.9,46,92.4,25,95.9
2021-08-08,"Y","NHS Dumfries & Galloway","Y","NHS Dumfries & Galloway",873,146,83.3,31,96.4,6,99.3
2021-08-08,"F","NHS Fife","F","NHS Fife",1200,151,87.4,7,99.4,0,100
2021-08-08,"V","NHS Forth Valley","V","NHS Forth Valley",1135,305,73.1,10,99.1,5,99.6
2021-08-08,"N","NHS Grampian","N","NHS Grampian",1790,313,82.5,27,98.5,5,99.7
2021-08-08,"G","NHS Greater Glasgow & Clyde","G","NHS Greater Glasgow & Clyde",6463,1593,75.4,222,96.6,29,99.6
2021-08-08,"H","NHS Highland","H","NHS Highland",1325,209,84.2,34,97.4,9,99.3
2021-08-08,"L","NHS Lanarkshire","L","NHS Lanarkshire",3974,1273,68,174,95.6,13,99.7
2021-08-08,"S","NHS Lothian","S","NHS Lothian",4462,1303,70.8,276,93.8,80,98.2
2021-08-08,"R","NHS Orkney","R","NHS Orkney",129,1,99.2,0,100,0,100
2021-08-08,"Z","NHS Shetland","Z","NHS Shetland",121,3,97.5,0,100,0,100
2021-08-08,"T","NHS Tayside","T","NHS Tayside",1485,112,92.5,4,99.7,1,99.9
2021-08-08,"W","NHS Western Isles","W","NHS Western Isles",102,1,99,0,100,0,100
2021-08-15,"A","NHS Ayrshire & Arran","A","NHS Ayrshire & Arran",1878,385,79.5,144,92.3,60,96.8
2021-08-15,"B","NHS Borders","B","NHS Borders",590,178,69.8,73,87.6,39,93.4
2021-08-15,"Y","NHS Dumfries & Galloway","Y","NHS Dumfries & Galloway",860,159,81.5,23,97.3,5,99.4
2021-08-15,"F","NHS Fife","F","NHS Fife",1266,265,79.1,17,98.7,2,99.8
2021-08-15,"V","NHS Forth Valley","V","NHS Forth Valley",1183,411,65.3,49,95.9,2,99.8
2021-08-15,"N","NHS Grampian","N","NHS Grampian",1838,451,75.5,40,97.8,5,99.7
2021-08-15,"G","NHS Greater Glasgow & Clyde","G","NHS Greater Glasgow & Clyde",6334,1582,75,247,96.1,35,99.4
2021-08-15,"H","NHS Highland","H","NHS Highland",1273,207,83.7,23,98.2,4,99.7
2021-08-15,"L","NHS Lanarkshire","L","NHS Lanarkshire",3986,1303,67.3,212,94.7,35,99.1
2021-08-15,"S","NHS Lothian","S","NHS Lothian",4541,1050,76.9,228,95,50,98.9
2021-08-15,"R","NHS Orkney","R","NHS Orkney",117,11,90.6,0,100,0,100
2021-08-15,"Z","NHS Shetland","Z","NHS Shetland",138,6,95.7,0,100,0,100
2021-08-15,"T","NHS Tayside","T","NHS Tayside",1432,119,91.7,4,99.7,1,99.9
2021-08-15,"W","NHS Western Isles","W","NHS Western Isles",102,6,94.1,0,100,0,100
2021-08-22,"A","NHS Ayrshire & Arran","A","NHS Ayrshire & Arran",1928,396,79.5,163,91.5,89,95.4
2021-08-22,"B","NHS Borders","B","NHS Borders",624,208,66.7,71,88.6,40,93.6
2021-08-22,"Y","NHS Dumfries & Galloway","Y","NHS Dumfries & Galloway",861,166,80.7,46,94.7,10,98.8
2021-08-22,"F","NHS Fife","F","NHS Fife",1269,305,76,21,98.3,0,100
2021-08-22,"V","NHS Forth Valley","V","NHS Forth Valley",1300,518,60.2,47,96.4,3,99.8
2021-08-22,"N","NHS Grampian","N","NHS Grampian",1821,360,80.2,40,97.8,5,99.7
2021-08-22,"G","NHS Greater Glasgow & Clyde","G","NHS Greater Glasgow & Clyde",6823,1580,76.8,148,97.8,7,99.9
2021-08-22,"H","NHS Highland","H","NHS Highland",1305,185,85.8,19,98.5,1,99.9
2021-08-22,"L","NHS Lanarkshire","L","NHS Lanarkshire",4308,1479,65.7,284,93.4,47,98.9
2021-08-22,"S","NHS Lothian","S","NHS Lothian",4605,1295,71.9,337,92.7,107,97.7
2021-08-22,"R","NHS Orkney","R","NHS Orkney",137,1,99.3,0,100,0,100
2021-08-22,"Z","NHS Shetland","Z","NHS Shetland",131,2,98.5,0,100,0,100
2021-08-22,"T","NHS Tayside","T","NHS Tayside",1522,181,88.1,5,99.7,1,99.9
2021-08-22,"W","NHS Western Isles","W","NHS Western Isles",109,1,99.1,0,100,0,100
2021-08-29,"A","NHS Ayrshire & Arran","A","NHS Ayrshire & Arran",2059,443,78.5,153,92.6,49,97.6
2021-08-29,"B","NHS Borders","B","NHS Borders",581,170,70.7,76,86.9,48,91.7
2021-08-29,"Y","NHS Dumfries & Galloway","Y","NHS Dumfries & Galloway",924,175,81.1,20,97.8,6,99.4
2021-08-29,"F","NHS Fife","F","NHS Fife",1250,317,74.6,51,95.9,6,99.5
2021-08-29,"V","NHS Forth Valley","V","NHS Forth Valley",1205,527,56.3,160,86.7,28,97.7
2021-08-29,"N","NHS Grampian","N","NHS Grampian",1848,333,82,23,98.8,2,99.9
2021-08-29,"G","NHS Greater Glasgow & Clyde","G","NHS Greater Glasgow & Clyde",7111,2131,70,410,94.2,93,98.7
2021-08-29,"H","NHS Highland","H","NHS Highland",1341,208,84.5,20,98.5,2,99.9
2021-08-29,"L","NHS Lanarkshire","L","NHS Lanarkshire",4271,1359,68.2,285,93.3,62,98.5
2021-08-29,"S","NHS Lothian","S","NHS Lothian",4972,1290,74.1,307,93.8,128,97.4
2021-08-29,"R","NHS Orkney","R","NHS Orkney",119,3,97.5,0,100,0,100
2021-08-29,"Z","NHS Shetland","Z","NHS Shetland",141,3,97.9,0,100,0,100
2021-08-29,"T","NHS Tayside","T","NHS Tayside",1665,152,90.9,1,99.9,0,100
2021-08-29,"W","NHS Western Isles","W","NHS Western Isles",116,5,95.7,1,99.1,0,100
2021-09-05,"A","NHS Ayrshire & Arran","A","NHS Ayrshire & Arran",1955,515,73.7,210,89.3,105,94.6
2021-09-05,"B","NHS Borders","B","NHS Borders",556,132,76.3,50,91,20,96.4
2021-09-05,"Y","NHS Dumfries & Galloway","Y","NHS Dumfries & Galloway",967,188,80.6,27,97.2,1,99.9
2021-09-05,"F","NHS Fife","F","NHS Fife",1309,327,75,31,97.6,1,99.9
2021-09-05,"V","NHS Forth Valley","V","NHS Forth Valley",1188,472,60.3,45,96.2,7,99.4
2021-09-05,"N","NHS Grampian","N","NHS Grampian",1882,446,76.3,42,97.8,5,99.7
2021-09-05,"G","NHS Greater Glasgow & Clyde","G","NHS Greater Glasgow & Clyde",6994,1835,73.8,305,95.6,52,99.3
2021-09-05,"H","NHS Highland","H","NHS Highland",1264,244,80.7,44,96.5,2,99.8
2021-09-05,"L","NHS Lanarkshire","L","NHS Lanarkshire",4129,1222,70.4,222,94.6,40,99
2021-09-05,"S","NHS Lothian","S","NHS Lothian",5158,1485,71.2,302,94.1,81,98.4
2021-09-05,"R","NHS Orkney","R","NHS Orkney",127,3,97.6,0,100,0,100
2021-09-05,"Z","NHS Shetland","Z","NHS Shetland",137,4,97.1,0,100,0,100
2021-09-05,"T","NHS Tayside","T","NHS Tayside",1563,108,93.1,4,99.7,1,99.9
2021-09-05,"W","NHS Western Isles","W","NHS Western Isles",90,4,95.6,0,100,0,100
2021-09-12,"A","NHS Ayrshire & Arran","A","NHS Ayrshire & Arran",1852,422,77.2,194,89.5,96,94.8
2021-09-12,"B","NHS Borders","B","NHS Borders",605,209,65.5,101,83.3,63,89.6
2021-09-12,"Y","NHS Dumfries & Galloway","Y","NHS Dumfries & Galloway",896,159,82.3,14,98.4,1,99.9
2021-09-12,"F","NHS Fife","F","NHS Fife",1254,339,73,63,95,11,99.1
2021-09-12,"V","NHS Forth Valley","V","NHS Forth Valley",1317,608,53.8,107,91.9,11,99.2
2021-09-12,"N","NHS Grampian","N","NHS Grampian",1887,379,79.9,40,97.9,8,99.6
2021-09-12,"G","NHS Greater Glasgow & Clyde","G","NHS Greater Glasgow & Clyde",6924,2238,67.7,617,91.1,110,98.4
2021-09-12,"H","NHS Highland","H","NHS Highland",1197,177,85.2,24,98,9,99.2
2021-09-12,"L","NHS Lanarkshire","L","NHS Lanarkshire",4299,1350,68.6,290,93.3,59,98.6
2021-09-12,"S","NHS Lothian","S","NHS Lothian",5180,1728,66.6,460,91.1,194,96.3
2021-09-12,"R","NHS Orkney","R","NHS Orkney",134,5,96.3,0,100,0,100
2021-09-12,"Z","NHS Shetland","Z","NHS Shetland",105,1,99,0,100,0,100
2021-09-12,"T","NHS Tayside","T","NHS Tayside",1671,159,90.5,2,99.9,1,99.9
2021-09-12,"W","NHS Western Isles","W","NHS Western Isles",79,0,100,0,100,0,100
2021-09-19,"A","NHS Ayrshire & Arran","A","NHS Ayrshire & Arran",1754,403,77,178,89.9,81,95.4
2021-09-19,"B","NHS Borders","B","NHS Borders",571,161,71.8,39,93.2,21,96.3
2021-09-19,"Y","NHS Dumfries & Galloway","Y","NHS Dumfries & Galloway",870,114,86.9,8,99.1,0,100
2021-09-19,"F","NHS Fife","F","NHS Fife",1234,242,80.4,55,95.5,11,99.1
2021-09-19,"V","NHS Forth Valley","V","NHS Forth Valley",1262,540,57.2,107,91.5,11,99.1
2021-09-19,"N","NHS Grampian","N","NHS Grampian",1935,402,79.2,32,98.3,4,99.8
2021-09-19,"G","NHS Greater Glasgow & Clyde","G","NHS Greater Glasgow & Clyde",6883,1981,71.2,333,95.2,30,99.6
2021-09-19,"H","NHS Highland","H","NHS Highland",1275,264,79.3,19,98.5,2,99.8
2021-09-19,"L","NHS Lanarkshire","L","NHS Lanarkshire",4152,1303,68.6,246,94.1,40,99
2021-09-19,"S","NHS Lothian","S","NHS Lothian",5036,1399,72.2,390,92.3,143,97.2
2021-09-19,"R","NHS Orkney","R","NHS Orkney",115,2,98.3,0,100,0,100
2021-09-19,"Z","NHS Shetland","Z","NHS Shetland",151,5,96.7,1,99.3,0,100
2021-09-19,"T","NHS Tayside","T","NHS Tayside",1648,97,94.1,3,99.8,1,99.9
2021-09-19,"W","NHS Western Isles","W","NHS Western Isles",84,1,98.8,0,100,0,100
2021-09-26,"A","NHS Ayrshire & Arran","A","NHS Ayrshire & Arran",1809,410,77.3,175,90.3,96,94.7
2021-09-26,"B","NHS Borders","B","NHS Borders",533,74,86.1,7,98.7,1,99.8
2021-09-26,"Y","NHS Dumfries & Galloway","Y","NHS Dumfries & Galloway",902,126,86,15,98.3,1,99.9
2021-09-26,"F","NHS Fife","F","NHS Fife",1157,318,72.5,44,96.2,5,99.6
2021-09-26,"V","NHS Forth Valley","V","NHS Forth Valley",1229,504,59,64,94.8,14,98.9
2021-09-26,"N","NHS Grampian","N","NHS Grampian",1932,453,76.6,55,97.2,11,99.4
2021-09-26,"G","NHS Greater Glasgow & Clyde","G","NHS Greater Glasgow & Clyde",6510,1496,77,215,96.7,23,99.6
2021-09-26,"H","NHS Highland","H","NHS Highland",1245,209,83.2,28,97.8,2,99.8
2021-09-26,"L","NHS Lanarkshire","L","NHS Lanarkshire",3881,1081,72.1,178,95.4,25,99.4
2021-09-26,"S","NHS Lothian","S","NHS Lothian",5027,1429,71.6,408,91.9,176,96.5
2021-09-26,"R","NHS Orkney","R","NHS Orkney",119,8,93.3,1,99.2,1,99.2
2021-09-26,"Z","NHS Shetland","Z","NHS Shetland",113,2,98.2,0,100,0,100
2021-09-26,"T","NHS Tayside","T","NHS Tayside",1609,138,91.4,5,99.7,0,100
2021-09-26,"W","NHS Western Isles","W","NHS Western Isles",80,2,97.5,0,100,0,100
2021-10-03,"A","NHS Ayrshire & Arran","A","NHS Ayrshire & Arran",1698,465,72.6,236,86.1,142,91.6
2021-10-03,"B","NHS Borders","B","NHS Borders",511,90,82.4,12,97.7,5,99
2021-10-03,"Y","NHS Dumfries & Galloway","Y","NHS Dumfries & Galloway",844,184,78.2,29,96.6,6,99.3
2021-10-03,"F","NHS Fife","F","NHS Fife",1180,406,65.6,112,90.5,37,96.9
2021-10-03,"V","NHS Forth Valley","V","NHS Forth Valley",1180,605,48.7,160,86.4,33,97.2
2021-10-03,"N","NHS Grampian","N","NHS Grampian",1818,438,75.9,45,97.5,9,99.5
2021-10-03,"G","NHS Greater Glasgow & Clyde","G","NHS Greater Glasgow & Clyde",6425,1927,70,401,93.8,95,98.5
2021-10-03,"H","NHS Highland","H","NHS Highland",1150,163,85.8,13,98.9,0,100
2021-10-03,"L","NHS Lanarkshire","L","NHS Lanarkshire",3827,1398,63.5,325,91.5,82,97.9
2021-10-03,"S","NHS Lothian","S","NHS Lothian",4700,1413,69.9,452,90.4,213,95.5
2021-10-03,"R","NHS Orkney","R","NHS Orkney",124,5,96,0,100,0,100
2021-10-03,"Z","NHS Shetland","Z","NHS Shetland",122,2,98.4,0,100,0,100
2021-10-03,"T","NHS Tayside","T","NHS Tayside",1465,100,93.2,6,99.6,2,99.9
2021-10-03,"W","NHS Western Isles","W","NHS Western Isles",77,0,100,0,100,0,100
2021-10-10,"A","NHS Ayrshire & Arran","A","NHS Ayrshire & Arran",1831,388,78.8,160,91.3,101,94.5
2021-10-10,"B","NHS Borders","B","NHS Borders",552,165,70.1,50,90.9,24,95.7
2021-10-10,"Y","NHS Dumfries & Galloway","Y","NHS Dumfries & Galloway",803,180,77.6,31,96.1,5,99.4
2021-10-10,"F","NHS Fife","F","NHS Fife",1208,353,70.8,99,91.8,9,99.3
2021-10-10,"V","NHS Forth Valley","V","NHS Forth Valley",1161,686,40.9,168,85.5,34,97.1
2021-10-10,"N","NHS Grampian","N","NHS Grampian",1664,353,78.8,51,96.9,7,99.6
2021-10-10,"G","NHS Greater Glasgow & Clyde","G","NHS Greater Glasgow & Clyde",6462,2103,67.5,558,91.4,171,97.4
2021-10-10,"H","NHS Highland","H","NHS Highland",1196,212,82.3,36,97,5,99.6
2021-10-10,"L","NHS Lanarkshire","L","NHS Lanarkshire",3943,1418,64,337,91.5,75,98.1
2021-10-10,"S","NHS Lothian","S","NHS Lothian",4720,1305,72.4,436,90.8,206,95.6
2021-10-10,"R","NHS Orkney","R","NHS Orkney",100,4,96,0,100,0,100
2021-10-10,"Z","NHS Shetland","Z","NHS Shetland",129,7,94.6,0,100,0,100
2021-10-10,"T","NHS Tayside","T","NHS Tayside",1542,113,92.7,2,99.9,0,100
2021-10-10,"W","NHS Western Isles","W","NHS Western Isles",77,2,97.4,0,100,0,100
2021-10-17,"A","NHS Ayrshire & Arran","A","NHS Ayrshire & Arran",1693,440,74,181,89.3,98,94.2
2021-10-17,"B","NHS Borders","B","NHS Borders",519,88,83,30,94.2,16,96.9
2021-10-17,"Y","NHS Dumfries & Galloway","Y","NHS Dumfries & Galloway",748,138,81.6,14,98.1,1,99.9
2021-10-17,"F","NHS Fife","F","NHS Fife",1120,313,72.1,78,93,14,98.8
2021-10-17,"V","NHS Forth Valley","V","NHS Forth Valley",1164,616,47.1,172,85.2,20,98.3
2021-10-17,"N","NHS Grampian","N","NHS Grampian",1706,427,75,64,96.2,7,99.6
2021-10-17,"G","NHS Greater Glasgow & Clyde","G","NHS Greater Glasgow & Clyde",6043,1981,67.2,480,92.1,130,97.8
2021-10-17,"H","NHS Highland","H","NHS Highland",1123,173,84.6,25,97.8,3,99.7
2021-10-17,"L","NHS Lanarkshire","L","NHS Lanarkshire",3755,1418,62.2,359,90.4,52,98.6
2021-10-17,"S","NHS Lothian","S","NHS Lothian",4595,1339,70.9,392,91.5,168,96.3
2021-10-17,"R","NHS Orkney","R","NHS Orkney",95,4,95.8,1,98.9,0,100
2021-10-17,"Z","NHS Shetland","Z","NHS Shetland",115,2,98.3,0,100,0,100
2021-10-17,"T","NHS Tayside","T","NHS Tayside",1450,107,92.6,2,99.9,1,99.9
2021-10-17,"W","NHS Western Isles","W","NHS Western Isles",62,1,98.4,0,100,0,100
2021-10-24,"A","NHS Ayrshire & Arran","A","NHS Ayrshire & Arran",1790,506,71.7,222,87.6,114,93.6
2021-10-24,"B","NHS Borders","B","NHS Borders",566,159,71.9,56,90.1,32,94.3
2021-10-24,"Y","NHS Dumfries & Galloway","Y","NHS Dumfries & Galloway",759,142,81.3,16,97.9,2,99.7
2021-10-24,"F","NHS Fife","F","NHS Fife",1091,323,70.4,77,92.9,15,98.6
2021-10-24,"V","NHS Forth Valley","V","NHS Forth Valley",1113,536,51.8,134,88,39,96.5
2021-10-24,"N","NHS Grampian","N","NHS Grampian",1609,410,74.5,63,96.1,7,99.6
2021-10-24,"G","NHS Greater Glasgow & Clyde","G","NHS Greater Glasgow & Clyde",6398,2209,65.5,528,91.7,104,98.4
2021-10-24,"H","NHS Highland","H","NHS Highland",1110,184,83.4,35,96.8,5,99.5
2021-10-24,"L","NHS Lanarkshire","L","NHS Lanarkshire",3763,1252,66.7,311,91.7,86,97.7
2021-10-24,"S","NHS Lothian","S","NHS Lothian",4418,1534,65.3,550,87.6,289,93.5
2021-10-24,"R","NHS Orkney","R","NHS Orkney",108,4,96.3,0,100,0,100
2021-10-24,"Z","NHS Shetland","Z","NHS Shetland",121,6,95,1,99.2,0,100
2021-10-24,"T","NHS Tayside","T","NHS Tayside",1471,195,86.7,2,99.9,0,100
2021-10-24,"W","NHS Western Isles","W","NHS Western Isles",73,3,95.9,0,100,0,100
2021-10-31,"A","NHS Ayrshire & Arran","A","NHS Ayrshire & Arran",1682,508,69.8,255,84.8,155,90.8
2021-10-31,"B","NHS Borders","B","NHS Borders",502,118,76.5,44,91.2,25,95
2021-10-31,"Y","NHS Dumfries & Galloway","Y","NHS Dumfries & Galloway",840,168,80,16,98.1,4,99.5
2021-10-31,"F","NHS Fife","F","NHS Fife",1165,354,69.6,74,93.6,9,99.2
2021-10-31,"V","NHS Forth Valley","V","NHS Forth Valley",1123,542,51.7,165,85.3,45,96
2021-10-31,"N","NHS Grampian","N","NHS Grampian",1709,500,70.7,91,94.7,11,99.4
2021-10-31,"G","NHS Greater Glasgow & Clyde","G","NHS Greater Glasgow & Clyde",6324,1737,72.5,284,95.5,52,99.2
2021-10-31,"H","NHS Highland","H","NHS Highland",1129,223,80.2,48,95.7,9,99.2
2021-10-31,"L","NHS Lanarkshire","L","NHS Lanarkshire",3634,1113,69.4,255,93,40,98.9
2021-10-31,"S","NHS Lothian","S","NHS Lothian",4322,1528,64.6,377,91.3,142,96.7
2021-10-31,"R","NHS Orkney","R","NHS Orkney",101,8,92.1,0,100,0,100
2021-10-31,"Z","NHS Shetland","Z","NHS Shetland",133,7,94.7,0,100,0,100
2021-10-31,"T","NHS Tayside","T","NHS Tayside",1455,89,93.9,2,99.9,0,100
2021-10-31,"W","NHS Western Isles","W","NHS Western Isles",87,2,97.7,0,100,0,100
2021-11-07,"A","NHS Ayrshire & Arran","A","NHS Ayrshire & Arran",1639,465,71.6,205,87.5,115,93
2021-11-07,"B","NHS Borders","B","NHS Borders",519,119,77.1,26,95,7,98.7
2021-11-07,"Y","NHS Dumfries & Galloway","Y","NHS Dumfries & Galloway",760,136,82.1,12,98.4,0,100
2021-11-07,"F","NHS Fife","F","NHS Fife",1233,379,69.3,76,93.8,10,99.2
2021-11-07,"V","NHS Forth Valley","V","NHS Forth Valley",1126,462,59,56,95,12,98.9
2021-11-07,"N","NHS Grampian","N","NHS Grampian",1681,478,71.6,60,96.4,7,99.6
2021-11-07,"G","NHS Greater Glasgow & Clyde","G","NHS Greater Glasgow & Clyde",6290,1610,74.4,216,96.6,48,99.2
2021-11-07,"H","NHS Highland","H","NHS Highland",1072,125,88.3,20,98.1,5,99.5
2021-11-07,"L","NHS Lanarkshire","L","NHS Lanarkshire",3755,986,73.7,162,95.7,20,99.5
2021-11-07,"S","NHS Lothian","S","NHS Lothian",4436,1415,68.1,379,91.5,172,96.1
2021-11-07,"R","NHS Orkney","R","NHS Orkney",104,3,97.1,0,100,0,100
2021-11-07,"Z","NHS Shetland","Z","NHS Shetland",135,2,98.5,0,100,0,100
2021-11-07,"T","NHS Tayside","T","NHS Tayside",1459,88,94,3,99.8,2,99.9
2021-11-07,"W","NHS Western Isles","W","NHS Western Isles",87,2,97.7,0,100,0,100
2021-11-14,"A","NHS Ayrshire & Arran","A","NHS Ayrshire & Arran",1651,400,75.8,153,90.7,68,95.9
2021-11-14,"B","NHS Borders","B","NHS Borders",524,174,66.8,70,86.6,39,92.6
2021-11-14,"Y","NHS Dumfries & Galloway","Y","NHS Dumfries & Galloway",767,148,80.7,32,95.8,8,99
2021-11-14,"F","NHS Fife","F","NHS Fife",1196,360,69.9,54,95.5,0,100
2021-11-14,"V","NHS Forth Valley","V","NHS Forth Valley",1124,475,57.7,99,91.2,17,98.5
2021-11-14,"N","NHS Grampian","N","NHS Grampian",1761,511,71,108,93.9,15,99.1
2021-11-14,"G","NHS Greater Glasgow & Clyde","G","NHS Greater Glasgow & Clyde",6513,1476,77.3,160,97.5,17,99.7
2021-11-14,"H","NHS Highland","H","NHS Highland",1094,198,81.9,26,97.6,3,99.7
2021-11-14,"L","NHS Lanarkshire","L","NHS Lanarkshire",3769,1082,71.3,226,94,45,98.8
2021-11-14,"S","NHS Lothian","S","NHS Lothian",4555,1292,71.6,349,92.3,133,97.1
2021-11-14,"R","NHS Orkney","R","NHS Orkney",115,2,98.3,0,100,0,100
2021-11-14,"Z","NHS Shetland","Z","NHS Shetland",124,5,96,0,100,0,100
2021-11-14,"T","NHS Tayside","T","NHS Tayside",1496,79,94.7,0,100,0,100
2021-11-14,"W","NHS Western Isles","W","NHS Western Isles",67,5,92.5,0,100,0,100
2021-11-21,"A","NHS Ayrshire & Arran","A","NHS Ayrshire & Arran",1625,436,73.2,198,87.8,106,93.5
2021-11-21,"B","NHS Borders","B","NHS Borders",499,152,69.5,51,89.8,26,94.8
2021-11-21,"Y","NHS Dumfries & Galloway","Y","NHS Dumfries & Galloway",774,161,79.2,28,96.4,1,99.9
2021-11-21,"F","NHS Fife","F","NHS Fife",1186,268,77.4,26,97.8,11,99.1
2021-11-21,"V","NHS Forth Valley","V","NHS Forth Valley",1081,446,58.7,67,93.8,2,99.8
2021-11-21,"N","NHS Grampian","N","NHS Grampian",1693,460,72.8,75,95.6,12,99.3
2021-11-21,"G","NHS Greater Glasgow & Clyde","G","NHS Greater Glasgow & Clyde",6429,2120,67,295,95.4,40,99.4
2021-11-21,"H","NHS Highland","H","NHS Highland",1075,189,82.4,38,96.5,11,99
2021-11-21,"L","NHS Lanarkshire","L","NHS Lanarkshire",3653,1016,72.2,222,93.9,38,99
2021-11-21,"S","NHS Lothian","S","NHS Lothian",4511,1181,73.8,338,92.5,137,97
2021-11-21,"R","NHS Orkney","R","NHS Orkney",88,3,96.6,0,100,0,100
2021-11-21,"Z","NHS Shetland","Z","NHS Shetland",128,7,94.5,0,100,0,100
2021-11-21,"T","NHS Tayside","T","NHS Tayside",1393,29,97.9,0,100,0,100
2021-11-21,"W","NHS Western Isles","W","NHS Western Isles",87,0,100,0,100,0,100
2021-11-28,"A","NHS Ayrshire & Arran","A","NHS Ayrshire & Arran",1621,415,74.4,179,89,93,94.3
2021-11-28,"B","NHS Borders","B","NHS Borders",521,165,68.3,82,84.3,43,91.7
2021-11-28,"Y","NHS Dumfries & Galloway","Y","NHS Dumfries & Galloway",724,126,82.6,27,96.3,5,99.3
2021-11-28,"F","NHS Fife","F","NHS Fife",1148,205,82.1,11,99,0,100
2021-11-28,"V","NHS Forth Valley","V","NHS Forth Valley",1079,601,44.3,208,80.7,57,94.7
2021-11-28,"N","NHS Grampian","N","NHS Grampian",1685,474,71.9,74,95.6,10,99.4
2021-11-28,"G","NHS Greater Glasgow & Clyde","G","NHS Greater Glasgow & Clyde",5817,1539,73.5,193,96.7,23,99.6
2021-11-28,"H","NHS Highland","H","NHS Highland",1051,159,84.9,22,97.9,4,99.6
2021-11-28,"L","NHS Lanarkshire","L","NHS Lanarkshire",3480,890,74.4,145,95.8,34,99
2021-11-28,"S","NHS Lothian","S","NHS Lothian",4414,1426,67.7,397,91,195,95.6
2021-11-28,"R","NHS Orkney","R","NHS Orkney",118,4,96.6,0,100,0,100
2021-11-28,"Z","NHS Shetland","Z","NHS Shetland",144,4,97.2,0,100,0,100
2021-11-28,"T","NHS Tayside","T","NHS Tayside",1395,147,89.5,7,99.5,1,99.9
2021-11-28,"W","NHS Western Isles","W","NHS Western Isles",55,0,100,0,100,0,100
2021-12-05,"A","NHS Ayrshire & Arran","A","NHS Ayrshire & Arran",1633,498,69.5,217,86.7,124,92.4
2021-12-05,"B","NHS Borders","B","NHS Borders",502,174,65.3,90,82.1,49,90.2
2021-12-05,"Y","NHS Dumfries & Galloway","Y","NHS Dumfries & Galloway",762,152,80.1,35,95.4,5,99.3
2021-12-05,"F","NHS Fife","F","NHS Fife",1189,287,75.9,45,96.2,3,99.7
2021-12-05,"V","NHS Forth Valley","V","NHS Forth Valley",1119,580,48.2,117,89.5,11,99
2021-12-05,"N","NHS Grampian","N","NHS Grampian",1703,607,64.4,137,92,25,98.5
2021-12-05,"G","NHS Greater Glasgow & Clyde","G","NHS Greater Glasgow & Clyde",6047,1573,74,211,96.5,9,99.9
2021-12-05,"H","NHS Highland","H","NHS Highland",1056,189,82.1,26,97.5,6,99.4
2021-12-05,"L","NHS Lanarkshire","L","NHS Lanarkshire",3720,1152,69,241,93.5,39,99
2021-12-05,"S","NHS Lothian","S","NHS Lothian",4449,1272,71.4,419,90.6,211,95.3
2021-12-05,"R","NHS Orkney","R","NHS Orkney",103,9,91.3,1,99,0,100
2021-12-05,"Z","NHS Shetland","Z","NHS Shetland",126,3,97.6,0,100,0,100
2021-12-05,"T","NHS Tayside","T","NHS Tayside",1433,116,91.9,0,100,0,100
2021-12-05,"W","NHS Western Isles","W","NHS Western Isles",81,3,96.3,0,100,0,100
2021-12-12,"A","NHS Ayrshire & Arran","A","NHS Ayrshire & Arran",1526,442,71,235,84.6,150,90.2
2021-12-12,"B","NHS Borders","B","NHS Borders",538,175,67.5,74,86.2,49,90.9
2021-12-12,"Y","NHS Dumfries & Galloway","Y","NHS Dumfries & Galloway",716,123,82.8,16,97.8,2,99.7
2021-12-12,"F","NHS Fife","F","NHS Fife",1199,372,69,79,93.4,12,99
2021-12-12,"V","NHS Forth Valley","V","NHS Forth Valley",1103,552,50,132,88,20,98.2
2021-12-12,"N","NHS Grampian","N","NHS Grampian",1760,537,69.5,126,92.8,27,98.5
2021-12-12,"G","NHS Greater Glasgow & Clyde","G","NHS Greater Glasgow & Clyde",6170,1862,69.8,314,94.9,28,99.5
2021-12-12,"H","NHS Highland","H","NHS Highland",1050,181,82.8,40,96.2,15,98.6
2021-12-12,"L","NHS Lanarkshire","L","NHS Lanarkshire",3781,1497,60.4,322,91.5,50,98.7
2021-12-12,"S","NHS Lothian","S","NHS Lothian",4413,1465,66.8,558,87.4,310,93
2021-12-12,"R","NHS Orkney","R","NHS Orkney",129,5,96.1,0,100,0,100
2021-12-12,"Z","NHS Shetland","Z","NHS Shetland",160,4,97.5,0,100,0,100
2021-12-12,"T","NHS Tayside","T","NHS Tayside",1439,139,90.3,2,99.9,1,99.9
2021-12-12,"W","NHS Western Isles","W","NHS Western Isles",84,3,96.4,0,100,0,100
2021-12-19,"A","NHS Ayrshire & Arran","A","NHS Ayrshire & Arran",1499,340,77.3,139,90.7,72,95.2
2021-12-19,"B","NHS Borders","B","NHS Borders",497,157,68.4,72,85.5,42,91.5
2021-12-19,"Y","NHS Dumfries & Galloway","Y","NHS Dumfries & Galloway",722,115,84.1,12,98.3,2,99.7
2021-12-19,"F","NHS Fife","F","NHS Fife",1094,397,63.7,51,95.3,2,99.8
2021-12-19,"V","NHS Forth Valley","V","NHS Forth Valley",969,323,66.7,33,96.6,2,99.8
2021-12-19,"N","NHS Grampian","N","NHS Grampian",1688,411,75.7,67,96,17,99
